Student_ID,Gender,Age,Major,Attendance_Pct,Study_Hours_Per_Day,Previous_CGPA,Sleep_Hours,Social_Hours_Week,Final_CGPA,Attendance_Category,Performance_Band,Pass_Fail,Risk_Level,Risk_Score
ID00230,Female,24,Computer Science,77.2,4.9,2.45,8.8,4,2.64,Good,Good,1,Medium Risk,24.222499999999997
ID00231,Female,21,Business,61.0,3.1,2.9,7.3,16,2.53,Low,Good,1,Medium Risk,34.775
ID00232,Male,19,Computer Science,100.0,5.0,3.36,7.4,3,3.67,Excellent,Excellent,1,Low Risk,5.6000000000000005
ID00233,Female,20,Psychology,100.0,2.3,4.0,7.9,3,4.0,Excellent,Excellent,1,Low Risk,10.8
ID00234,Male,21,Psychology,100.0,1.5,3.16,5.7,11,3.4,Excellent,Very Good,1,Medium Risk,21.349999999999998
ID00235,Male,21,Mathematics,80.0,0.8,2.11,10.0,3,2.38,Good,Average,1,Medium Risk,42.337500000000006
ID00236,Female,19,Business,67.7,8.9,3.58,9.4,10,3.8,Low,Excellent,1,Medium Risk,18.209999999999997
ID00237,Male,22,Engineering,69.0,5.4,2.98,6.9,8,2.96,Low,Good,1,Medium Risk,22.875
ID00238,Male,22,Business,59.7,6.1,3.13,6.5,7,2.87,Critical,Good,1,High Risk,25.7475
ID00239,Female,23,Computer Science,83.4,4.7,3.38,8.0,12,3.73,Good,Excellent,1,Low Risk,14.094999999999999
ID00240,Male,21,Economics,100.0,1.2,1.99,8.7,5,2.05,Excellent,Average,1,High Risk,32.787499999999994
ID00241,Female,19,Psychology,82.9,8.6,3.1,9.6,7,3.48,Good,Very Good,1,Low Risk,15.569999999999997
ID00242,Female,24,Computer Science,89.5,3.1,2.9,8.0,7,3.35,Excellent,Very Good,1,Low Risk,21.950000000000003
ID00243,Female,22,Mathematics,100.0,0.8,3.71,7.2,12,3.81,Excellent,Excellent,1,Medium Risk,19.337500000000006
ID00244,Male,24,Psychology,78.9,3.5,3.46,7.2,8,3.52,Good,Excellent,1,Low Risk,20.22
ID00245,Male,19,Engineering,100.0,8.0,2.29,4.2,17,2.43,Excellent,Average,1,Medium Risk,14.962499999999999
ID00246,Female,19,Psychology,100.0,2.3,3.73,6.4,9,4.0,Excellent,Excellent,1,Low Risk,13.162500000000001
ID00247,Male,21,Economics,83.0,3.4,3.32,7.5,9,3.69,Good,Excellent,1,Low Risk,20.0
ID00248,Female,24,Business,76.3,3.2,2.33,4.0,9,2.17,Good,Average,1,Medium Risk,32.4775
ID00249,Female,23,Economics,95.5,2.2,3.13,7.3,7,3.45,Excellent,Very Good,1,Low Risk,20.8375
ID00250,Female,21,Economics,79.8,4.4,3.62,5.8,5,3.52,Good,Excellent,1,Low Risk,14.814999999999998
ID00251,Male,18,Business,67.7,2.4,2.49,9.4,6,2.2,Low,Average,1,Medium Risk,38.147499999999994
ID00252,Male,24,Psychology,100.0,8.8,3.79,6.6,8,4.0,Excellent,Excellent,1,Low Risk,1.8374999999999995
ID00253,Female,22,Mathematics,100.0,1.4,2.34,6.6,11,2.7,Excellent,Good,1,Medium Risk,28.924999999999997
ID00254,Male,22,Business,87.3,1.8,2.7,6.8,7,3.1,Excellent,Very Good,1,Medium Risk,29.889999999999997
ID00255,Male,22,Business,66.1,3.4,2.63,7.0,14,2.67,Low,Good,1,Medium Risk,33.6425
ID00256,Female,20,Engineering,66.6,4.1,3.79,8.2,10,3.82,Low,Excellent,1,Medium Risk,20.467500000000005
ID00257,Female,19,Psychology,86.6,2.7,2.85,6.5,9,3.18,Excellent,Very Good,1,Low Risk,25.292500000000004
ID00258,Female,21,Business,77.5,6.3,2.52,7.0,9,2.81,Good,Good,1,Low Risk,23.075
ID00259,Female,22,Mathematics,79.9,3.6,3.32,8.2,10,3.09,Good,Very Good,1,Low Risk,20.595
ID00260,Male,18,Computer Science,100.0,5.6,3.43,7.0,6,3.82,Excellent,Excellent,1,Low Risk,4.987499999999998
ID00261,Female,22,Psychology,96.0,8.5,3.43,8.0,9,3.91,Excellent,Excellent,1,Low Risk,6.787499999999998
ID00262,Female,23,Engineering,100.0,10.1,2.96,6.3,10,3.42,Excellent,Very Good,1,Low Risk,9.1
ID00263,Male,19,Economics,70.1,3.4,3.23,7.5,3,3.38,Low,Very Good,1,Medium Risk,26.5925
ID00264,Male,24,Business,79.9,4.3,2.77,9.0,12,2.59,Good,Good,1,Low Risk,22.607499999999998
ID00265,Female,19,Mathematics,96.4,4.9,3.94,7.9,8,4.0,Excellent,Excellent,1,Low Risk,2.5449999999999964
ID00266,Female,24,Psychology,91.7,3.5,3.67,4.2,9,4.0,Excellent,Excellent,1,Low Risk,12.622499999999999
ID00267,Female,24,Mathematics,100.0,2.1,3.64,7.8,12,3.98,Excellent,Excellent,1,Low Risk,14.749999999999998
ID00268,Female,21,Mathematics,91.3,7.3,3.5,5.3,12,3.94,Excellent,Excellent,1,Low Risk,8.290000000000001
ID00269,Male,20,Economics,100.0,2.1,3.36,5.6,4,3.44,Excellent,Very Good,1,Low Risk,17.2
ID00270,Male,24,Engineering,93.1,7.7,2.48,7.7,5,3.02,Excellent,Very Good,1,Medium Risk,16.405
ID00271,Female,24,Psychology,100.0,5.3,3.42,5.5,5,3.56,Excellent,Excellent,1,Low Risk,5.075
ID00272,Female,21,Business,80.1,4.8,3.16,5.3,8,3.54,Good,Excellent,1,Low Risk,17.105
ID00273,Female,22,Engineering,85.2,2.5,3.73,7.0,12,3.9,Excellent,Excellent,1,Low Risk,19.0225
ID00274,Female,23,Business,98.7,1.0,3.5,6.1,4,3.69,Excellent,Excellent,1,Medium Risk,20.96
ID00275,Male,18,Computer Science,100.0,7.2,3.38,4.6,7,3.63,Excellent,Excellent,1,Low Risk,5.425000000000001
ID00276,Male,21,Mathematics,95.9,2.5,2.26,7.8,6,2.62,Excellent,Good,1,Medium Risk,27.07
ID00277,Female,20,Computer Science,83.8,5.5,3.06,8.5,9,3.54,Good,Excellent,1,Low Risk,15.515
ID00278,Female,21,Mathematics,100.0,5.7,2.82,8.4,5,3.14,Excellent,Very Good,1,Low Risk,10.325000000000001
ID00279,Female,19,Economics,52.1,4.1,3.23,5.7,11,2.72,Critical,Good,1,High Risk,31.892500000000002
ID00280,Female,22,Engineering,63.7,4.8,2.89,7.6,6,3.16,Low,Very Good,1,Medium Risk,26.8475
ID00281,Female,22,Business,95.2,5.3,2.96,6.3,11,3.35,Excellent,Very Good,1,Low Risk,11.259999999999998
ID00282,Male,24,Economics,85.2,4.6,3.33,5.1,3,3.44,Excellent,Very Good,1,Low Risk,14.1225
ID00283,Male,22,Business,94.1,2.4,2.88,5.9,6,2.93,Excellent,Good,1,Low Risk,22.855000000000004
ID00284,Male,22,Engineering,86.0,1.4,3.16,4.0,7,3.13,Excellent,Very Good,1,Medium Risk,28.049999999999997
ID00285,Female,22,Psychology,93.6,2.7,2.34,5.4,7,2.4,Excellent,Average,1,Medium Risk,26.605000000000004
ID00286,Male,22,Computer Science,72.8,3.2,2.68,4.8,9,2.45,Low,Average,1,Medium Risk,30.99
ID00287,Male,18,Computer Science,93.6,8.7,3.43,7.3,8,4.0,Excellent,Excellent,1,Low Risk,7.867500000000001
ID00288,Male,20,Business,99.9,1.8,2.48,7.4,10,2.6,Excellent,Good,1,Medium Risk,26.144999999999996
ID00289,Male,24,Business,100.0,9.4,3.72,4.5,4,4.0,Excellent,Excellent,1,Low Risk,2.449999999999998
ID00290,Female,22,Business,100.0,11.1,3.59,8.2,5,4.0,Excellent,Excellent,1,Low Risk,3.587500000000001
ID00291,Male,24,Engineering,88.7,2.7,2.97,6.1,4,3.33,Excellent,Very Good,1,Low Risk,23.2975
ID00292,Male,20,Psychology,89.1,10.9,4.0,5.4,4,4.0,Excellent,Excellent,1,Low Risk,4.905000000000003
ID00293,Female,23,Computer Science,62.2,3.7,3.72,4.3,7,3.84,Low,Excellent,1,Medium Risk,24.659999999999997
ID00294,Male,22,Economics,77.0,3.4,2.63,5.8,6,2.58,Good,Good,1,Low Risk,28.737499999999997
ID00295,Male,24,Mathematics,82.1,8.7,3.47,6.8,7,4.0,Good,Excellent,1,Low Risk,12.6925
ID00296,Male,21,Engineering,100.0,4.7,3.13,8.5,8,3.37,Excellent,Very Good,1,Low Risk,8.8125
ID00297,Female,24,Computer Science,75.8,4.3,2.71,6.8,12,2.75,Good,Good,1,Low Risk,24.977500000000003
ID00298,Male,22,Psychology,96.9,2.7,2.57,6.5,9,2.7,Excellent,Good,1,Low Risk,23.1075
ID00299,Female,19,Engineering,85.0,2.8,3.6,7.9,2,3.96,Excellent,Excellent,1,Low Risk,19.050000000000004
ID00300,Male,18,Economics,82.3,4.3,2.8,7.2,6,3.07,Good,Very Good,1,Low Risk,21.265000000000004
ID00301,Male,21,Computer Science,88.7,8.7,3.05,4.7,10,3.37,Excellent,Very Good,1,Low Risk,13.397499999999999
ID00302,Male,21,Engineering,79.1,1.8,2.64,6.3,12,2.42,Good,Average,1,Medium Risk,34.105000000000004
ID00303,Male,19,Computer Science,78.6,3.9,2.73,6.1,4,2.86,Good,Good,1,Low Risk,25.142500000000002
ID00304,Female,22,Computer Science,59.4,1.6,3.04,6.8,6,2.56,Critical,Good,1,High Risk,40.269999999999996
ID00305,Female,18,Psychology,81.3,2.6,3.29,6.3,10,3.68,Good,Excellent,1,Low Risk,24.227500000000003
ID00306,Female,21,Mathematics,77.8,6.0,1.81,5.8,9,2.02,Good,Average,1,High Risk,29.1525
ID00307,Male,18,Psychology,77.3,2.3,3.11,9.2,5,2.91,Good,Good,1,Low Risk,28.802500000000002
ID00308,Male,21,Computer Science,91.3,7.5,2.73,6.9,9,3.37,Excellent,Very Good,1,Low Risk,15.0275
ID00309,Female,22,Engineering,94.9,2.2,3.8,7.7,8,4.0,Excellent,Excellent,1,Low Risk,15.244999999999997
ID00310,Male,23,Economics,88.5,2.9,4.0,6.8,10,4.0,Excellent,Excellent,1,Low Risk,13.575000000000003
ID00311,Male,21,Psychology,99.9,1.1,2.92,8.2,3,2.95,Excellent,Good,1,Medium Risk,25.095
ID00312,Male,23,Mathematics,93.6,7.5,2.24,6.9,7,2.94,Excellent,Good,1,Medium Risk,18.28
ID00313,Male,21,Computer Science,80.6,6.9,3.16,8.5,7,3.75,Good,Excellent,1,Low Risk,16.08
ID00314,Female,20,Economics,78.1,1.6,3.0,4.0,7,2.78,Good,Good,1,Medium Risk,32.205000000000005
ID00315,Female,22,Psychology,89.7,3.4,4.0,7.1,14,4.0,Excellent,Excellent,1,Low Risk,11.035
ID00316,Female,19,Psychology,93.6,3.2,3.93,7.4,7,4.0,Excellent,Excellent,1,Low Risk,10.6925
ID00317,Male,23,Psychology,100.0,3.0,3.53,7.5,7,3.86,Excellent,Excellent,1,Low Risk,12.1125
ID00318,Male,19,Psychology,100.0,11.2,2.81,5.4,8,3.62,Excellent,Excellent,1,Low Risk,10.4125
ID00319,Male,22,Economics,76.9,3.0,3.44,5.9,5,3.46,Good,Very Good,1,Low Risk,23.294999999999998
ID00320,Male,24,Engineering,83.5,2.3,3.23,5.4,7,3.53,Good,Excellent,1,Low Risk,24.9625
ID00321,Male,19,Mathematics,95.1,1.2,3.22,7.7,12,3.52,Excellent,Excellent,1,Medium Risk,24.230000000000004
ID00322,Female,22,Mathematics,100.0,2.4,2.32,8.4,4,2.43,Excellent,Average,1,Medium Risk,25.1
ID00323,Female,19,Computer Science,99.1,8.7,3.63,4.5,4,4.0,Excellent,Excellent,1,Low Risk,3.6425000000000036
ID00324,Male,23,Business,84.0,4.6,3.15,7.3,10,3.52,Good,Excellent,1,Low Risk,16.237500000000004
ID00325,Female,20,Engineering,66.2,4.6,3.05,5.7,5,2.99,Low,Good,1,Medium Risk,25.122500000000002
ID00326,Female,19,Computer Science,70.0,2.5,2.8,9.6,5,2.55,Low,Good,1,Medium Risk,34.0
ID00327,Female,23,Computer Science,89.1,7.9,2.7,7.8,9,3.17,Excellent,Very Good,1,Low Risk,16.28
ID00328,Female,21,Psychology,90.1,5.6,3.26,6.5,10,3.49,Excellent,Very Good,1,Low Risk,10.930000000000005
ID00329,Male,22,Business,68.5,3.1,2.23,6.8,8,2.3,Low,Average,1,Medium Risk,37.2625
ID00330,Male,18,Business,85.7,2.1,3.49,8.9,9,3.69,Excellent,Excellent,1,Low Risk,22.497499999999995
ID00331,Male,24,Engineering,94.5,3.9,2.57,7.1,8,2.88,Excellent,Good,1,Low Risk,19.387500000000003
ID00332,Female,18,Business,67.7,2.2,2.07,4.3,5,2.12,Low,Average,1,Medium Risk,42.6225
ID00333,Male,22,Computer Science,100.0,3.6,4.0,9.3,6,4.0,Excellent,Excellent,1,Low Risk,5.6
ID00334,Male,20,Business,79.3,4.4,2.67,8.2,18,2.24,Good,Average,1,Low Risk,23.3525
ID00335,Male,19,Business,100.0,2.6,2.74,6.2,9,2.97,Excellent,Good,1,Low Risk,20.625
ID00336,Male,20,Mathematics,77.0,0.7,3.67,7.9,7,3.56,Good,Excellent,1,Medium Risk,30.4375
ID00337,Female,18,Computer Science,69.6,5.2,4.0,6.1,6,4.0,Low,Excellent,1,Medium Risk,13.680000000000003
ID00338,Female,24,Economics,78.1,2.6,2.33,6.0,10,2.22,Good,Average,1,Medium Risk,34.0675
ID00339,Male,23,Business,83.6,4.4,2.62,6.8,11,2.89,Good,Good,1,Low Risk,21.855
ID00340,Male,24,Business,79.2,3.7,2.66,7.9,4,2.61,Good,Good,1,Low Risk,26.285
ID00341,Male,22,Psychology,81.8,10.1,3.57,7.7,8,4.0,Good,Excellent,1,Low Risk,11.952500000000002
ID00342,Male,22,Business,90.0,4.1,3.92,8.4,14,4.0,Excellent,Excellent,1,Low Risk,8.800000000000002
ID00343,Male,20,Business,82.4,6.8,2.56,7.7,9,3.0,Good,Very Good,1,Low Risk,20.519999999999996
ID00344,Male,23,Mathematics,84.0,3.2,3.81,9.2,6,4.0,Good,Excellent,1,Low Risk,16.0625
ID00345,Male,20,Computer Science,59.4,2.2,2.75,9.6,4,2.18,Critical,Average,1,High Risk,40.4075
ID00346,Female,19,Engineering,90.9,5.3,3.27,7.5,8,3.74,Excellent,Excellent,1,Low Risk,10.482499999999998
ID00347,Female,21,Computer Science,83.7,2.5,2.46,6.5,6,2.8,Good,Good,1,Medium Risk,30.81
ID00348,Male,23,Psychology,100.0,6.2,3.04,6.7,8,3.33,Excellent,Very Good,1,Low Risk,8.399999999999999
ID00349,Male,21,Computer Science,70.9,1.8,3.04,4.1,3,2.76,Low,Good,1,Medium Risk,34.295
ID00350,Female,24,Business,57.9,4.9,2.94,7.0,3,2.72,Critical,Good,1,High Risk,28.619999999999997
ID00351,Male,19,Psychology,94.3,4.0,3.29,6.1,5,3.77,Excellent,Excellent,1,Low Risk,12.7775
ID00352,Female,21,Computer Science,90.2,9.0,2.6,5.9,10,3.19,Excellent,Very Good,1,Low Risk,16.66
ID00353,Female,18,Psychology,69.9,5.2,2.66,6.9,5,2.92,Low,Good,1,Medium Risk,25.269999999999996
ID00354,Male,24,Engineering,62.1,3.7,3.32,4.0,6,3.4,Low,Very Good,1,Medium Risk,28.205000000000002
ID00355,Male,21,Computer Science,100.0,6.4,3.77,6.7,13,4.0,Excellent,Excellent,1,Low Risk,2.0124999999999997
ID00356,Female,19,Economics,100.0,0.7,3.09,7.3,4,3.32,Excellent,Very Good,1,Medium Risk,25.1625
ID00357,Male,21,Business,47.7,5.6,3.35,4.7,8,3.25,Critical,Very Good,1,High Risk,29.222499999999997
ID00358,Female,22,Psychology,78.1,5.9,3.48,9.0,11,3.62,Good,Excellent,1,Low Risk,14.405000000000001
ID00359,Female,20,Economics,100.0,6.3,3.52,7.7,13,3.93,Excellent,Excellent,1,Low Risk,4.199999999999999
ID00360,Female,18,Economics,77.9,6.0,2.62,8.9,12,2.61,Good,Good,1,Low Risk,22.019999999999996
ID00361,Male,22,Mathematics,77.6,5.5,2.71,7.7,14,2.78,Good,Good,1,Low Risk,21.367500000000003
ID00362,Female,22,Psychology,80.8,3.3,2.75,7.5,8,3.06,Good,Very Good,1,Low Risk,26.3775
ID00363,Male,19,Economics,68.2,4.4,4.0,9.3,6,3.91,Low,Excellent,1,Medium Risk,16.709999999999997
ID00364,Male,20,Mathematics,59.4,2.7,3.35,9.0,9,2.81,Critical,Good,1,High Risk,33.1575
ID00365,Female,20,Economics,100.0,2.4,3.33,9.9,8,3.54,Excellent,Excellent,1,Low Risk,16.2625
ID00366,Male,23,Business,57.4,3.3,3.28,6.8,9,3.14,Critical,Very Good,1,High Risk,32.27
ID00367,Female,24,Engineering,88.7,3.6,2.44,5.8,3,2.67,Excellent,Good,1,Medium Risk,24.335
ID00368,Female,18,Mathematics,98.3,5.1,4.0,5.3,10,4.0,Excellent,Excellent,1,Low Risk,0.7650000000000013
ID00369,Male,24,Engineering,63.2,8.2,3.34,5.5,4,3.63,Low,Excellent,1,Medium Risk,22.335
ID00370,Male,19,Psychology,71.1,6.8,3.46,8.0,7,3.75,Low,Excellent,1,Medium Risk,17.730000000000004
ID00371,Male,18,Business,100.0,4.8,2.22,10.0,8,2.59,Excellent,Good,1,Medium Risk,16.374999999999996
ID00372,Male,23,Mathematics,93.0,7.7,3.49,9.3,2,3.99,Excellent,Excellent,1,Low Risk,7.612499999999997
ID00373,Male,21,Psychology,75.7,4.1,2.92,6.7,5,3.09,Good,Very Good,1,Low Risk,23.985
ID00374,Female,22,Economics,100.0,5.5,2.44,8.1,11,2.9,Excellent,Good,1,Medium Risk,13.649999999999999
ID00375,Male,18,Computer Science,100.0,3.3,2.62,6.2,7,3.09,Excellent,Very Good,1,Low Risk,18.875
ID00376,Male,24,Psychology,89.0,4.0,2.47,6.3,6,2.86,Excellent,Good,1,Medium Risk,22.3375
ID00377,Female,22,Engineering,71.5,3.5,2.46,5.4,5,2.34,Low,Average,1,Medium Risk,32.3
ID00378,Male,19,Business,78.8,1.3,3.13,5.5,7,2.78,Good,Good,1,Medium Risk,31.952500000000004
ID00379,Female,24,Business,89.3,1.3,2.91,7.8,10,3.21,Excellent,Very Good,1,Medium Risk,29.1525
ID00380,Male,21,Psychology,82.2,1.6,3.27,9.2,14,3.26,Good,Very Good,1,Medium Risk,27.997500000000002
ID00381,Male,19,Economics,99.1,4.9,3.94,8.6,10,4.0,Excellent,Excellent,1,Low Risk,1.3300000000000016
ID00382,Female,21,Computer Science,62.1,8.3,3.04,9.2,9,3.17,Low,Very Good,1,Medium Risk,25.455
ID00383,Female,21,Engineering,62.6,7.7,1.98,8.2,8,2.27,Low,Average,1,High Risk,34.504999999999995
ID00384,Female,22,Psychology,87.7,1.3,2.98,6.9,8,3.2,Excellent,Very Good,1,Medium Risk,29.259999999999998
ID00385,Female,19,Psychology,77.6,5.6,3.7,6.2,10,3.81,Good,Excellent,1,Low Risk,12.705000000000002
ID00386,Female,19,Business,75.6,2.9,3.06,7.9,8,3.0,Good,Very Good,1,Low Risk,27.605000000000004
ID00387,Male,18,Engineering,58.5,2.3,3.86,4.5,6,3.25,Critical,Very Good,1,High Risk,30.700000000000003
ID00388,Male,24,Computer Science,85.3,4.4,3.33,6.1,11,3.5,Excellent,Excellent,1,Low Risk,14.8775
ID00389,Female,19,Business,84.2,2.9,2.18,5.8,14,2.38,Good,Average,1,Medium Risk,31.435
ID00390,Female,18,Psychology,94.8,1.5,3.15,8.9,8,3.44,Excellent,Very Good,1,Medium Risk,23.777500000000003
ID00391,Female,20,Business,86.0,2.1,3.25,4.9,10,3.44,Excellent,Very Good,1,Low Risk,24.4625
ID00392,Male,20,Business,83.0,3.3,3.64,8.4,10,4.0,Good,Excellent,1,Low Risk,17.6
ID00393,Male,20,Mathematics,100.0,8.2,4.0,7.6,10,4.0,Excellent,Excellent,1,Low Risk,0.0
ID00394,Female,23,Business,65.3,1.2,3.55,7.6,13,3.33,Low,Very Good,1,Medium Risk,34.752500000000005
ID00395,Male,19,Economics,93.0,1.8,3.32,6.3,9,3.62,Excellent,Excellent,1,Medium Risk,21.900000000000002
ID00396,Female,23,Business,59.9,3.4,3.44,4.8,10,3.03,Critical,Very Good,1,High Risk,29.345
ID00397,Female,24,Economics,72.4,2.5,3.02,7.8,9,2.88,Low,Good,1,Medium Risk,30.994999999999997
ID00398,Male,19,Engineering,66.8,5.2,2.37,8.3,4,2.28,Low,Average,1,Medium Risk,29.2025
ID00399,Female,18,Business,96.7,3.5,3.12,7.7,8,3.34,Excellent,Very Good,1,Low Risk,15.184999999999997
ID00400,Female,23,Computer Science,84.0,1.5,3.28,6.8,4,3.6,Good,Excellent,1,Medium Risk,27.5
ID00401,Male,23,Economics,84.8,2.9,2.5,5.3,10,2.64,Good,Good,1,Low Risk,28.365000000000006
ID00402,Female,24,Economics,68.4,4.5,3.76,6.1,5,3.74,Low,Excellent,1,Medium Risk,18.32
ID00403,Male,23,Psychology,80.5,5.9,3.6,7.7,4,4.0,Good,Excellent,1,Low Risk,12.274999999999999
ID00404,Female,21,Engineering,73.5,1.8,2.41,5.8,10,2.06,Low,Average,1,Medium Risk,38.6375
ID00405,Male,18,Business,90.8,4.6,3.78,5.6,12,4.0,Excellent,Excellent,1,Low Risk,7.6650000000000045
ID00406,Female,20,Computer Science,70.1,3.3,2.95,4.8,6,3.05,Low,Very Good,1,Medium Risk,29.442500000000003
ID00407,Male,18,Psychology,100.0,7.6,2.71,7.8,8,3.29,Excellent,Very Good,1,Low Risk,11.2875
ID00408,Male,21,Engineering,59.9,2.9,3.64,7.8,6,3.35,Critical,Very Good,1,High Risk,29.595000000000002
ID00409,Female,24,Economics,72.9,1.5,3.07,8.7,12,2.72,Low,Good,1,Medium Risk,34.332499999999996
ID00410,Male,24,Computer Science,100.0,2.6,4.0,4.0,4,4.0,Excellent,Excellent,1,Low Risk,9.600000000000001
ID00411,Male,19,Business,78.5,0.9,2.67,8.8,12,2.41,Good,Average,1,Medium Risk,37.712500000000006
ID00412,Female,18,Mathematics,65.3,1.0,2.23,8.7,4,2.14,Low,Average,1,Medium Risk,47.1025
ID00413,Female,24,Mathematics,88.3,1.2,2.96,8.8,13,3.19,Excellent,Very Good,1,Medium Risk,29.565000000000005
ID00414,Female,23,Engineering,77.9,5.2,3.49,7.2,4,3.47,Good,Very Good,1,Low Risk,14.407499999999995
ID00415,Female,24,Computer Science,72.5,4.9,2.64,7.3,12,2.74,Low,Good,1,Medium Risk,24.674999999999997
ID00416,Male,24,Psychology,68.6,5.4,2.43,7.3,3,2.69,Low,Good,1,Medium Risk,27.8675
ID00417,Male,24,Computer Science,100.0,2.7,3.21,5.6,8,3.44,Excellent,Very Good,1,Low Risk,16.1125
ID00418,Male,24,Economics,81.2,2.1,2.37,5.7,10,2.52,Good,Good,1,Medium Risk,34.3225
ID00419,Female,20,Mathematics,56.1,12.2,3.25,7.3,10,3.57,Critical,Excellent,1,High Risk,26.3175
ID00420,Female,20,Engineering,100.0,4.3,2.93,6.6,11,3.48,Excellent,Very Good,1,Low Risk,12.1625
ID00421,Female,19,Business,94.2,2.0,3.35,8.1,6,3.39,Excellent,Very Good,1,Low Risk,20.2975
ID00422,Female,24,Computer Science,73.5,8.8,2.41,6.5,7,2.57,Low,Good,1,Medium Risk,25.8375
ID00423,Male,18,Mathematics,71.0,8.1,3.75,4.8,8,4.0,Low,Excellent,1,Medium Risk,15.2375
ID00424,Male,21,Psychology,95.1,5.7,3.01,4.9,6,3.24,Excellent,Very Good,1,Low Risk,10.867500000000003
ID00425,Male,19,Engineering,81.3,3.6,3.48,5.9,6,3.85,Good,Excellent,1,Low Risk,18.564999999999998
ID00426,Male,18,Business,56.1,2.3,3.58,8.1,11,3.07,Critical,Very Good,1,High Risk,34.230000000000004
ID00427,Male,24,Computer Science,100.0,3.0,2.52,6.2,9,2.63,Excellent,Good,1,Low Risk,20.95
ID00428,Female,22,Psychology,78.5,7.5,3.54,7.4,9,3.73,Good,Excellent,1,Low Risk,13.7
ID00429,Male,24,Business,100.0,2.5,2.39,4.5,5,2.38,Excellent,Average,1,Medium Risk,24.0875
ID00430,Male,20,Economics,100.0,1.7,2.41,7.2,6,2.53,Excellent,Good,1,Medium Risk,27.112499999999997
ID00431,Male,21,Mathematics,70.0,5.6,4.0,7.1,7,4.0,Low,Excellent,1,Medium Risk,13.5
ID00432,Female,23,Economics,100.0,3.9,3.66,8.8,11,3.72,Excellent,Excellent,1,Low Risk,7.375
ID00433,Female,21,Mathematics,75.2,2.6,4.0,7.2,6,3.79,Good,Excellent,1,Low Risk,20.759999999999998
ID00434,Male,23,Psychology,57.0,2.7,2.91,8.1,6,2.36,Critical,Average,1,High Risk,38.0875
ID00435,Male,21,Economics,78.6,0.8,3.15,9.9,12,2.93,Good,Good,1,Medium Risk,33.86750000000001
ID00436,Female,20,Mathematics,91.0,2.9,3.36,7.1,3,3.84,Excellent,Excellent,1,Low Risk,18.050000000000004
ID00437,Male,23,Engineering,78.1,7.1,3.09,9.3,7,3.03,Good,Very Good,1,Low Risk,17.817500000000003
ID00438,Female,18,Psychology,80.4,2.1,2.73,7.2,7,3.03,Good,Very Good,1,Low Risk,31.5325
ID00439,Female,23,Mathematics,100.0,13.3,2.65,6.2,8,3.46,Excellent,Very Good,1,Low Risk,11.8125
ID00440,Male,19,Computer Science,86.6,3.9,3.21,6.8,7,3.38,Excellent,Very Good,1,Low Risk,17.342500000000005
ID00441,Male,18,Mathematics,72.4,1.4,2.57,6.2,7,2.3,Low,Average,1,Medium Risk,39.332499999999996
ID00442,Female,19,Economics,95.5,0.2,2.55,6.3,5,2.6,Excellent,Good,1,Medium Risk,33.91250000000001
ID00443,Male,24,Engineering,88.0,4.5,3.3,6.1,8,3.75,Excellent,Excellent,1,Low Risk,13.525000000000002
ID00444,Male,21,Business,47.2,2.1,3.05,6.5,8,2.89,Critical,Good,1,High Risk,43.6725
ID00445,Female,18,Business,91.4,5.7,3.57,8.1,8,3.93,Excellent,Excellent,1,Low Risk,7.6324999999999985
ID00446,Female,21,Mathematics,90.9,7.8,2.89,4.4,7,3.15,Excellent,Very Good,1,Low Risk,13.807499999999997
ID00447,Female,24,Business,85.3,6.4,2.81,7.4,6,3.18,Excellent,Very Good,1,Low Risk,17.0275
ID00448,Female,22,Mathematics,98.4,6.3,3.31,7.2,9,3.95,Excellent,Excellent,1,Low Risk,6.757499999999997
ID00449,Male,21,Engineering,74.9,3.0,2.69,9.1,6,2.4,Low,Average,1,Medium Risk,30.757499999999997
ID00450,Male,24,Business,90.0,2.2,2.77,6.5,8,3.07,Excellent,Very Good,1,Low Risk,26.4625
ID00451,Female,21,Economics,61.5,5.3,2.79,8.7,11,2.68,Low,Good,1,Medium Risk,27.912499999999998
ID00452,Female,24,Economics,91.1,2.3,3.0,5.7,7,2.99,Excellent,Good,1,Low Risk,23.555000000000003
ID00453,Male,19,Computer Science,100.0,3.1,3.99,6.3,10,4.0,Excellent,Excellent,1,Low Risk,7.687499999999998
ID00454,Female,24,Mathematics,70.1,2.3,2.41,7.6,12,2.55,Low,Good,1,Medium Risk,38.167500000000004
ID00455,Male,23,Business,73.6,2.5,3.75,7.9,8,3.83,Low,Excellent,1,Medium Risk,24.067500000000003
ID00456,Male,22,Economics,74.3,5.6,3.47,6.6,12,3.47,Low,Very Good,1,Medium Risk,16.2025
ID00457,Male,21,Engineering,86.9,2.4,3.88,7.3,12,3.98,Excellent,Excellent,1,Low Risk,17.345
ID00458,Male,24,Engineering,69.1,5.6,4.0,6.8,11,4.0,Low,Excellent,1,Medium Risk,13.905000000000003
ID00459,Male,24,Computer Science,91.3,7.7,3.82,8.2,9,4.0,Excellent,Excellent,1,Low Risk,5.490000000000002
ID00460,Male,21,Engineering,97.7,2.8,3.56,6.8,8,3.81,Excellent,Excellent,1,Low Risk,13.685
